 name:     NiO                                                    Feff 8.50L
 formula:  NiO
 sites:    Ni1,O1
 refer1:   wyckoff 1,III,88
 refer2:
 schoen:
 notes1:   salt, halite
 POT  SCF  30  4.2000   0, core-hole, AFOLP (folp(0)= 1.150)
 Abs   Z=28 Rmt= 1.315 Rnm= 1.375 K  shell
 Pot 1 Z=28 Rmt= 1.320 Rnm= 1.381
 Pot 2 Z= 8 Rmt= 1.014 Rnm= 1.061
 Gam_ch=1.576E+00 H-L exch
 Mu=-1.195E+01 kf=2.169E+00 Vint=-2.164E+01 Rs_int= 1.672
 PATH  Rmax= 5.900,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 Path   33      icalc       2
 -----------------------------------------------------------------------
   2  24.000   5.1052    2.3477  -11.95153 nleg, deg, reff, rnrmav(bohr), edge
        x         y         z   pot at#
    -0.0000   -0.0000   -0.0000  0  28 Ni       absorbing atom
    -2.0842    4.1684    2.0842  1  28 Ni    
    k   real[2*phc]   mag[feff]  phase[feff] red factor   lambda     real[p]@#
  0.000  3.2416E+00  1.6347E-04 -5.2215E+00  9.946E-01  1.5430E+01  1.5956E+00
  0.100  3.2419E+00  6.6951E-02 -6.2069E+00  9.946E-01  1.5459E+01  1.5986E+00
  0.200  3.2427E+00  1.3096E-01 -7.1298E+00  9.947E-01  1.5544E+01  1.6075E+00
  0.300  3.2439E+00  1.8960E-01 -7.9908E+00  9.949E-01  1.5681E+01  1.6223E+00
  0.400  3.2455E+00  2.4138E-01 -8.7943E+00  9.952E-01  1.5862E+01  1.6429E+00
  0.500  3.2475E+00  2.8582E-01 -9.5451E+00  9.956E-01  1.6076E+01  1.6689E+00
  0.600  3.2497E+00  3.2331E-01 -1.0247E+01  9.961E-01  1.6312E+01  1.7001E+00
  0.700  3.2520E+00  3.5476E-01 -1.0904E+01  9.966E-01  1.6553E+01  1.7364E+00
  0.800  3.2542E+00  3.8122E-01 -1.1518E+01  9.973E-01  1.6782E+01  1.7774E+00
  0.900  3.2561E+00  4.0367E-01 -1.2092E+01  9.980E-01  1.6983E+01  1.8229E+00
  1.000  3.2576E+00  4.2287E-01 -1.2628E+01  9.989E-01  1.7138E+01  1.8725E+00
  1.100  3.2584E+00  4.3934E-01 -1.3127E+01  1.000E+00  1.7231E+01  1.9261E+00
  1.200  3.2582E+00  4.5341E-01 -1.3590E+01  1.001E+00  1.7253E+01  1.9834E+00
  1.300  3.2567E+00  4.6522E-01 -1.4020E+01  1.003E+00  1.7194E+01  2.0442E+00
  1.400  3.2537E+00  4.7479E-01 -1.4418E+01  1.005E+00  1.7054E+01  2.1083E+00
  1.500  3.2488E+00  4.8208E-01 -1.4784E+01  1.007E+00  1.6837E+01  2.1755E+00
  1.600  3.2416E+00  4.8694E-01 -1.5119E+01  1.010E+00  1.6550E+01  2.2459E+00
  1.700  3.2318E+00  4.8924E-01 -1.5425E+01  1.013E+00  1.6206E+01  2.3191E+00
  1.800  3.2188E+00  4.8877E-01 -1.5700E+01  1.017E+00  1.5823E+01  2.3953E+00
  1.900  3.2021E+00  4.8536E-01 -1.5946E+01  1.021E+00  1.5417E+01  2.4744E+00
  2.000  3.1813E+00  4.7878E-01 -1.6160E+01  1.026E+00  1.5008E+01  2.5564E+00
  2.200  3.1259E+00  4.5540E-01 -1.6489E+01  1.038E+00  1.4258E+01  2.7291E+00
  2.400  3.0560E+00  4.0814E-01 -1.6669E+01  1.033E+00  1.3723E+01  2.9153E+00
  2.600  2.8786E+00  3.5094E-01 -1.6658E+01  1.059E+00  1.0520E+01  3.1295E+00
  2.800  2.8033E+00  3.4327E-01 -1.7012E+01  1.189E+00  6.8701E+00  3.2997E+00
  3.000  2.7942E+00  3.1996E-01 -1.7492E+01  1.232E+00  6.0063E+00  3.4431E+00
  3.200  2.7569E+00  2.8905E-01 -1.7815E+01  1.254E+00  5.5945E+00  3.5958E+00
  3.400  2.7002E+00  2.6664E-01 -1.7985E+01  1.259E+00  5.4123E+00  3.7546E+00
  3.600  2.6318E+00  2.6420E-01 -1.8041E+01  1.256E+00  5.3549E+00  3.9181E+00
  3.800  2.5533E+00  2.9131E-01 -1.8056E+01  1.244E+00  5.3754E+00  4.0858E+00
  4.000  2.4678E+00  3.4173E-01 -1.8091E+01  1.232E+00  5.4495E+00  4.2572E+00
  4.200  2.3780E+00  4.0501E-01 -1.8163E+01  1.214E+00  5.5629E+00  4.4320E+00
  4.400  2.2846E+00  4.7168E-01 -1.8258E+01  1.198E+00  5.7068E+00  4.6096E+00
  4.600  2.1895E+00  5.3653E-01 -1.8364E+01  1.183E+00  5.8752E+00  4.7897E+00
  4.800  2.0947E+00  5.9402E-01 -1.8470E+01  1.166E+00  6.0640E+00  4.9721E+00
  5.000  1.9999E+00  6.4557E-01 -1.8576E+01  1.151E+00  6.2702E+00  5.1564E+00
  5.200  1.9061E+00  6.9095E-01 -1.8680E+01  1.137E+00  6.4917E+00  5.3424E+00
  5.400  1.8134E+00  7.2962E-01 -1.8778E+01  1.123E+00  6.7267E+00  5.5299E+00
  5.600  1.7213E+00  7.6373E-01 -1.8871E+01  1.109E+00  6.9740E+00  5.7187E+00
  5.800  1.6303E+00  7.9318E-01 -1.8958E+01  1.096E+00  7.2324E+00  5.9086E+00
  6.000  1.5398E+00  8.1767E-01 -1.9038E+01  1.085E+00  7.5011E+00  6.0996E+00
  6.500  1.3161E+00  8.5375E-01 -1.9214E+01  1.059E+00  8.2135E+00  6.5807E+00
  7.000  1.0961E+00  8.5270E-01 -1.9367E+01  1.038E+00  8.9779E+00  7.0660E+00
  7.500  8.8285E-01  8.2353E-01 -1.9506E+01  1.023E+00  9.7884E+00  7.5543E+00
  8.000  6.7964E-01  7.7953E-01 -1.9637E+01  1.010E+00  1.0641E+01  8.0450E+00
  8.500  4.8770E-01  7.2918E-01 -1.9758E+01  9.987E-01  1.1533E+01  8.5374E+00
  9.000  3.0548E-01  6.7323E-01 -1.9875E+01  9.878E-01  1.2462E+01  9.0312E+00
